~id,~label,~from,~to,start_time:string,end_time:string,duration:string,caller_location:string,callee_location:string,cost:float,service_provider_id:string,billing_indicator:string,call_status:string,rate_plan:string,currency:string,caller_state:string,callee_state:string,caller_zipcode:string,callee_zipcode:string,caller_latitude:float,caller_long:float,callee_latitude:float,callee_long:float,caller_country:string,callee_country:string
9485628,voice,9098611016,9098611013,2024-08-15 09:39:14.826138,2024-08-15 09:48:00.826138,0:08:46,Spokane Creek,Norrie,2.64,SP004,Billable,Failed,Go5GNext,USD,Montana,Colorado,59635,81642,46.5343,-111.7391,39.328,-106.6562,United States,United States
8515849,voice,9098611013,9098611017,2024-08-15 10:03:14.949651,2024-08-15 10:12:00.949651,0:08:46,Oil Trough,Page Park,0.79,SP002,Billable,Answered,Go5G,USD,Arkansas,Florida,72564,33907,35.6292,-91.4612,26.5782,-81.8614,United States,United States
2869409,sms,9098611001,9098611015,2024-08-15 09:35:15.072681,2024-08-15 09:54:17.072681,0:19:02,Ridgeville,Blossom,3.39,SP002,Non-Billable,Failed,Go5GPlus,USD,Alabama,Texas,35954,75416,34.0569,-86.1029,33.6633,-95.3837,United States,United States
6333995,sms,9098611012,9098611005,2024-08-15 10:14:15.196144,2024-08-15 10:47:25.196144,0:33:10,Arroyo Gardens,Airport,4.18,SP001,Billable,Answered,Go5GNext,USD,Texas,California,78583,95354,26.2052,-97.5021,37.6337,-120.972,United States,United States
7334509,voice,9098611004,9098611006,2024-08-15 09:16:15.319643,2024-08-15 09:44:30.319643,0:28:15,Central,Glenbrook,2.11,SP003,Billable,Failed,Go5G,USD,Alaska,Nevada,99730,89413,65.5213,-144.6409,39.0986,-119.9341,United States,United States
6812790,voice,9098611001,9098611005,2024-08-15 09:21:15.444002,2024-08-15 10:01:12.444002,0:39:57,Epping,Port Protection,4.08,SP001,Billable,Failed,Go5GPlus,USD,North Dakota,Alaska,58843,99927,48.2817,-103.3579,56.3293,-133.594,United States,United States
1880706,voice,9098611001,9098611012,2024-08-15 09:56:15.600749,2024-08-15 10:32:10.600749,0:35:55,Guilford Center,McGill,0.72,SP002,Billable,Answered,Go5G,USD,Connecticut,Nevada,06437,89318,41.2818,-72.6763,39.4019,-114.7775,United States,United States
5276076,voice,9098611004,9098611015,2024-08-15 09:23:15.737311,2024-08-15 09:37:45.737311,0:14:30,Shindler,South Elgin,1.04,SP003,Non-Billable,Busy,Go5GPlus,USD,South Dakota,Illinois,57108,60177,43.4676,-96.6354,41.9906,-88.3135,United States,United States
6283871,voice,9098611003,9098611011,2024-08-15 09:45:15.860091,2024-08-15 09:59:30.860091,0:14:15,Ewing,Twilight,4.77,SP004,Non-Billable,Failed,EssentialsSaver,USD,Kentucky,West Virginia,41039,25204,38.4278,-83.8619,37.9252,-81.6176,United States,United States
4440720,sms,9098611010,9098611008,2024-08-15 09:42:15.983403,2024-08-15 09:52:40.983403,0:10:25,Allensville,Juliaetta,1.31,SP003,Non-Billable,Busy,Essentials,USD,Kentucky,Idaho,42204,83535,36.7163,-87.0683,46.574,-116.7096,United States,United States
8467148,sms,9098611001,9098611017,2024-08-15 09:49:16.106339,2024-08-15 10:43:34.106339,0:54:18,Ripon,Ritchie,2.3,SP003,Non-Billable,Failed,Essentials,USD,Wisconsin,Illinois,54971,60481,43.8436,-88.8386,41.2557,-88.1158,United States,United States
8784813,sms,9098611019,9098611018,2024-08-15 09:43:16.229910,2024-08-15 10:11:37.229910,0:28:21,Woodridge,Nesco,1.96,SP003,Billable,Failed,Go5G,USD,New York,New Jersey,12789,08037,41.7122,-74.5741,39.638,-74.6954,United States,United States
5543116,sms,9098611004,9098611011,2024-08-15 10:08:16.352737,2024-08-15 10:10:05.352737,0:01:49,Malden,Shady Shores,0.72,SP001,Non-Billable,Busy,Go5GPlus,USD,Washington,Texas,99149,76208,47.2296,-117.4731,33.1632,-97.0401,United States,United States
2183357,voice,9098611001,9098611009,2024-08-15 09:33:16.475219,2024-08-15 09:39:22.475219,0:06:06,La Croft,Lake Hallie,2.82,SP003,Billable,Answered,Go5GNext,USD,Ohio,Wisconsin,43920,54703,40.6469,-80.5998,44.8921,-91.4199,United States,United States
3325139,voice,9098611006,9098611019,2024-08-15 09:24:16.601561,2024-08-15 09:59:13.601561,0:34:57,Schwenksville,H. Cuellar Estates,3.17,SP004,Non-Billable,Failed,Essentials,USD,Pennsylvania,Texas,19473,78584,40.2574,-75.4662,26.5611,-99.1258,United States,United States
2874927,sms,9098611001,9098611003,2024-08-15 09:22:16.725498,2024-08-15 10:06:54.725498,0:44:38,Roxbury,Horseshoe Bay,4.51,SP002,Non-Billable,Answered,EssentialsSaver,USD,Kansas,Texas,67448,78657,38.5511,-97.4274,30.5403,-98.3804,United States,United States
4643988,sms,9098611018,9098611016,2024-08-15 09:45:16.856070,2024-08-15 10:31:45.856070,0:46:29,Orland Park,Patrick,0.58,SP004,Non-Billable,Busy,Go5G,USD,Illinois,South Carolina,60462,29584,41.6075,-87.8619,34.5752,-80.0446,United States,United States
9955672,voice,9098611001,9098611007,2024-08-15 09:37:16.982186,2024-08-15 09:42:17.982186,0:05:01,Keeler,Big Sandy,1.82,SP003,Non-Billable,Missed,Essentials,USD,California,West Virginia,93530,24816,36.4867,-117.8733,37.4608,-81.7051,United States,United States
9138755,voice,9098611001,9098611005,2024-08-15 09:33:17.108268,2024-08-15 09:47:41.108268,0:14:24,Shorewood,Lake Panorama,3.32,SP003,Non-Billable,Busy,Go5GNext,USD,Minnesota,Iowa,55331,50216,44.9034,-93.5905,41.7199,-94.4026,United States,United States
7921921,sms,9098611011,9098611007,2024-08-15 10:12:17.231670,2024-08-15 10:40:41.231670,0:28:24,Dillon Beach,Marthaville,3.28,SP004,Billable,Failed,Go5G,USD,California,Louisiana,94971,71450,38.2436,-122.9562,31.738,-93.39,United States,United States
3581010,sms,9098611017,9098611002,2024-08-15 09:51:17.354614,2024-08-15 10:37:08.354614,0:45:51,Redwood,Kennan,3.1,SP004,Billable,Answered,EssentialsSaver,USD,Mississippi,Wisconsin,39156,54537,32.4734,-90.7969,45.5301,-90.5868,United States,United States
5712190,sms,9098611004,9098611000,2024-08-15 09:53:17.477357,2024-08-15 10:53:10.477357,0:59:53,Carter Springs,Chamizal,0.52,SP002,Non-Billable,Missed,Go5GNext,USD,Nevada,New Mexico,89410,87828,38.8619,-119.6413,34.2182,-106.9152,United States,United States
9730554,voice,9098611001,9098611006,2024-08-15 09:42:17.600963,2024-08-15 10:37:03.600963,0:54:46,Itasca,Smackover,2.9,SP003,Non-Billable,Missed,EssentialsSaver,USD,Texas,Arkansas,76055,71762,32.1586,-97.1478,33.3636,-92.7314,United States,United States
1259664,sms,9098611006,9098611018,2024-08-15 09:22:17.724515,2024-08-15 09:57:14.724515,0:34:57,Aberdeen Proving Ground,Verdigre,4.63,SP004,Billable,Missed,Go5G,USD,Maryland,Nebraska,21005,68783,39.4672,-76.1308,42.5974,-98.0353,United States,United States
2520091,voice,9098611005,9098611015,2024-08-15 10:12:17.853970,2024-08-15 10:54:03.853970,0:41:46,Heathrow,Frizzleburg,1.83,SP001,Non-Billable,Busy,Go5GPlus,USD,Florida,Pennsylvania,32746,16143,28.7754,-81.3721,41.0742,-80.449,United States,United States
5371026,sms,9098611013,9098611004,2024-08-15 09:53:17.977470,2024-08-15 10:10:12.977470,0:16:55,Central Point,Ore Hill,2.12,SP004,Non-Billable,Failed,Go5GPlus,USD,Oregon,Pennsylvania,97502,16673,42.3764,-122.9111,40.2924,-78.4032,United States,United States
2128759,sms,9098611009,9098611004,2024-08-15 09:45:18.100776,2024-08-15 10:03:03.100776,0:17:45,Yaphank,Curran,3.73,SP002,Non-Billable,Missed,EssentialsSaver,USD,New York,Illinois,11980,62670,40.8323,-72.9233,39.742,-89.7785,United States,United States
8143713,sms,9098611011,9098611011,2024-08-15 09:19:18.224111,2024-08-15 09:42:05.224111,0:22:47,Idanha,Jacobus,4.96,SP001,Non-Billable,Missed,Go5GPlus,USD,Oregon,Pennsylvania,97350,17407,44.7029,-122.0843,39.8825,-76.7121,United States,United States
8158299,sms,9098611016,9098611018,2024-08-15 09:51:18.346851,2024-08-15 10:34:02.346851,0:42:44,North Alamo,Matador,3.95,SP004,Non-Billable,Failed,Go5GPlus,USD,Texas,Texas,78589,79244,26.216,-98.1264,34.015,-100.8211,United States,United States
2558117,sms,9098611018,9098611005,2024-08-15 09:21:18.469942,2024-08-15 09:59:18.469942,0:38:00,Frankfort,Cold Spring Harbor,4.9,SP002,Non-Billable,Busy,Go5GPlus,USD,South Dakota,New York,57440,11724,44.8777,-98.3092,40.8621,-73.4506,United States,United States
2833104,sms,9098611015,9098611010,2024-08-15 09:30:18.593248,2024-08-15 09:52:25.593248,0:22:07,Rocky Boy's Agency,Marina del Rey,2.71,SP003,Non-Billable,Answered,Essentials,USD,Montana,California,59521,90292,48.259,-109.7648,33.9765,-118.4486,United States,United States
9586685,voice,9098611017,9098611004,2024-08-15 09:22:18.716348,2024-08-15 09:36:37.716348,0:14:19,North Washington,Remy,1.61,SP003,Billable,Failed,Go5GNext,USD,Iowa,Oklahoma,50659,74954,43.1171,-92.4151,35.4578,-94.4984,United States,United States
6686881,voice,9098611000,9098611005,2024-08-15 09:57:18.839170,2024-08-15 10:13:22.839170,0:16:04,Rochester Hills,Greycliff,2.82,SP002,Non-Billable,Answered,EssentialsSaver,USD,Michigan,Montana,48309,59033,42.6645,-83.1563,45.7588,-109.7799,United States,United States
6597689,sms,9098611017,9098611019,2024-08-15 10:04:18.962129,2024-08-15 10:45:39.962129,0:41:21,Cedarhurst,Minkler,2.99,SP004,Billable,Failed,Go5G,USD,New York,California,11516,93657,40.6252,-73.7278,36.7276,-119.4589,United States,United States
4685084,sms,9098611017,9098611009,2024-08-15 09:53:19.085621,2024-08-15 10:37:55.085621,0:44:36,Shelocta,Sanctuary,1.63,SP002,Billable,Failed,EssentialsSaver,USD,Pennsylvania,Texas,15774,76020,40.6573,-79.3015,32.9132,-97.5877,United States,United States
9118197,voice,9098611010,9098611001,2024-08-15 09:45:19.209371,2024-08-15 10:29:44.209371,0:44:25,Beaux Arts Village,Popponesset Island,0.45,SP002,Non-Billable,Missed,EssentialsSaver,USD,Washington,Massachusetts,98004,02649,47.5853,-122.205,41.5855,-70.4591,United States,United States
1337257,sms,9098611004,9098611001,2024-08-15 09:32:19.336599,2024-08-15 09:43:38.336599,0:11:19,Bridgehampton,Bedminster,1.61,SP003,Non-Billable,Busy,Go5G,USD,New York,New Jersey,11962,07921,40.9427,-72.3101,40.6745,-74.6592,United States,United States
7300395,voice,9098611017,9098611018,2024-08-15 10:14:19.468577,2024-08-15 10:19:10.468577,0:04:51,Lake Cassidy,Tilghmanton,1.06,SP004,Non-Billable,Missed,EssentialsSaver,USD,Washington,Maryland,98258,21713,48.0639,-122.092,39.5286,-77.7437,United States,United States
2831705,voice,9098611015,9098611017,2024-08-15 10:00:19.597330,2024-08-15 10:25:44.597330,0:25:25,Bedford,Libertytown,0.96,SP001,Non-Billable,Failed,Essentials,USD,Wyoming,Maryland,83112,21791,42.8947,-110.9286,39.4859,-77.2482,United States,United States
6827712,voice,9098611017,9098611015,2024-08-15 09:48:19.723656,2024-08-15 10:36:54.723656,0:48:35,Toppers,Mokena,1.63,SP003,Billable,Failed,Essentials,USD,Oklahoma,Illinois,74467,60448,35.9656,-95.3201,41.5327,-87.8781,United States,United States
6486258,voice,9098611011,9098611015,2024-08-15 09:41:19.849269,2024-08-15 10:21:24.849269,0:40:05,Ellis,Maunabo,0.62,SP003,Billable,Failed,Go5GNext,USD,Kansas,Puerto Rico,67637,00707,38.9346,-99.5568,18.0056,-65.9009,United States,United States
1949759,sms,9098611005,9098611004,2024-08-15 09:59:19.975311,2024-08-15 10:38:16.975311,0:38:57,Butler Beach,Tintah,1.74,SP003,Billable,Missed,Essentials,USD,Florida,Minnesota,32080,56583,29.798,-81.2653,46.0108,-96.3201,United States,United States
8072262,voice,9098611017,9098611015,2024-08-15 09:18:20.102946,2024-08-15 10:13:37.102946,0:55:17,Morrisonville,Copalis Beach,2.76,SP002,Non-Billable,Answered,EssentialsSaver,USD,Illinois,Washington,62546,98536,39.4217,-89.459,47.1205,-124.1721,United States,United States
5784464,voice,9098611004,9098611009,2024-08-15 09:40:20.233088,2024-08-15 10:11:11.233088,0:30:51,Asbury Lake,Black Jack,0.66,SP002,Billable,Missed,Essentials,USD,Florida,Missouri,32067,63033,30.0472,-81.7853,38.7993,-90.264,United States,United States
3322739,sms,9098611013,9098611011,2024-08-15 10:14:20.360033,2024-08-15 10:43:19.360033,0:28:59,Fernandina Beach,Benoit,2.62,SP004,Billable,Failed,Essentials,USD,Florida,Mississippi,32035,38725,30.6571,-81.4511,33.6517,-91.0087,United States,United States
9078485,sms,9098611000,9098611012,2024-08-15 09:18:20.491131,2024-08-15 09:51:40.491131,0:33:20,Harmony,Powells Crossroads,4.4,SP002,Non-Billable,Busy,EssentialsSaver,USD,Illinois,Tennessee,60152,37397,42.1589,-88.5286,35.1849,-85.4848,United States,United States
1296840,sms,9098611011,9098611013,2024-08-15 10:13:20.618747,2024-08-15 10:44:24.618747,0:31:04,North Baltimore,North Lauderdale,3.77,SP003,Non-Billable,Answered,EssentialsSaver,USD,Ohio,Florida,45872,33068,41.1803,-83.6695,26.2113,-80.2209,United States,United States
9506112,voice,9098611009,9098611003,2024-08-15 09:24:20.746277,2024-08-15 09:54:40.746277,0:30:20,Gadsden,Raleigh Hills,2.86,SP004,Non-Billable,Missed,Go5GNext,USD,Tennessee,Oregon,38343,97225,35.7768,-88.9861,45.4851,-122.7567,United States,United States
5393672,voice,9098611019,9098611004,2024-08-15 09:22:20.876001,2024-08-15 09:52:42.876001,0:30:22,Quonochontaug,Washtucna,1.43,SP001,Non-Billable,Failed,Essentials,USD,Rhode Island,Washington,02813,99371,41.3447,-71.7059,46.7539,-118.3106,United States,United States
3481024,voice,9098611012,9098611008,2024-08-15 09:40:21.003583,2024-08-15 10:04:27.003583,0:24:06,Caney Ridge,Knoxville,1.45,SP001,Non-Billable,Failed,Go5GNext,USD,Oklahoma,Georgia,74471,31078,35.7637,-94.8828,32.7233,-83.9959,United States,United States
3371793,sms,9098611005,9098611012,2024-08-15 09:27:21.130271,2024-08-15 09:29:32.130271,0:02:11,Mays Chapel,East New Market,0.75,SP001,Billable,Busy,Go5GNext,USD,Maryland,Maryland,21093,21631,39.4343,-76.6516,38.597,-75.9232,United States,United States
6064601,voice,9098611018,9098611011,2024-08-15 10:03:21.255523,2024-08-15 10:09:08.255523,0:05:47,Ideal,Hopeton,4.6,SP003,Billable,Answered,Go5G,USD,South Dakota,Oklahoma,57541,73746,43.54,-99.9218,36.6882,-98.662,United States,United States
1048376,sms,9098611019,9098611000,2024-08-15 09:40:21.378578,2024-08-15 09:48:53.378578,0:08:32,McKenna,Glen Wilton,1.28,SP003,Non-Billable,Failed,Essentials,USD,Washington,Virginia,98580,24085,46.9365,-122.5501,37.7555,-79.8213,United States,United States
7839716,sms,9098611006,9098611005,2024-08-15 09:55:21.501538,2024-08-15 10:39:29.501538,0:44:08,Calypso,Guaynabo,3.4,SP004,Billable,Answered,Go5GNext,USD,North Carolina,Puerto Rico,28325,00934,35.1545,-78.1046,18.3832,-66.1134,United States,United States
3414078,voice,9098611012,9098611001,2024-08-15 09:51:21.624993,2024-08-15 10:13:15.624993,0:21:54,Flat Rock,Tahoe Vista,4.58,SP003,Non-Billable,Failed,Essentials,USD,Indiana,California,47234,96148,39.3642,-85.8317,39.2478,-120.0533,United States,United States
8004452,voice,9098611013,9098611002,2024-08-15 09:41:21.748183,2024-08-15 09:50:53.748183,0:09:32,Deercroft,Ozan,2.17,SP003,Billable,Busy,Go5G,USD,North Carolina,Arkansas,28396,71855,34.9592,-79.4352,33.848,-93.7203,United States,United States
2265113,sms,9098611014,9098611009,2024-08-15 10:01:21.874545,2024-08-15 10:58:10.874545,0:56:49,Roland,Toaville,3.55,SP001,Non-Billable,Busy,Essentials,USD,Arkansas,Puerto Rico,72135,00949,34.9005,-92.5186,18.4438,-66.2431,United States,United States
3746286,voice,9098611014,9098611003,2024-08-15 09:38:22.027864,2024-08-15 10:18:58.027864,0:40:36,New Beaver,Boulevard Park,4.63,SP003,Billable,Failed,EssentialsSaver,USD,Pennsylvania,Washington,16157,98108,40.8773,-80.3702,47.5137,-122.316,United States,United States
8059999,voice,9098611015,9098611002,2024-08-15 09:36:22.154617,2024-08-15 09:38:40.154617,0:02:18,Elmwood,Sylvan Lake,3.45,SP004,Non-Billable,Busy,Essentials,USD,Wisconsin,Michigan,54740,48320,44.78,-92.1491,42.6172,-83.3331,United States,United States
6569945,sms,9098611009,9098611016,2024-08-15 09:42:22.279876,2024-08-15 10:41:53.279876,0:59:31,Martin,Manistee,3.11,SP003,Non-Billable,Busy,EssentialsSaver,USD,North Dakota,Michigan,58758,49660,47.8268,-100.1154,44.2439,-86.3242,United States,United States
7783884,sms,9098611010,9098611013,2024-08-15 09:15:22.407454,2024-08-15 09:40:09.407454,0:24:47,Roosevelt Park,Pageland,3.51,SP001,Non-Billable,Answered,Go5GPlus,USD,Michigan,South Carolina,49441,29728,43.1982,-86.2733,34.772,-80.3897,United States,United States
7184209,sms,9098611015,9098611005,2024-08-15 09:28:22.533341,2024-08-15 09:42:02.533341,0:13:40,Lockett,Heckscherville,4.99,SP002,Billable,Busy,Essentials,USD,Texas,Pennsylvania,76384,17901,34.0826,-99.3738,40.721,-76.2669,United States,United States
2144325,voice,9098611017,9098611013,2024-08-15 09:29:22.659164,2024-08-15 10:13:40.659164,0:44:18,St. Lucas,Port Wing,4.83,SP002,Non-Billable,Missed,Go5GNext,USD,Iowa,Wisconsin,52166,54865,43.0665,-91.9341,46.7757,-91.3807,United States,United States
1956451,sms,9098611012,9098611007,2024-08-15 09:39:22.785635,2024-08-15 09:43:33.785635,0:04:11,McCrory,Kerkhoven,3.36,SP004,Non-Billable,Failed,Essentials,USD,Arkansas,Minnesota,72101,56252,35.2573,-91.1972,45.1925,-95.3202,United States,United States
7230838,voice,9098611019,9098611017,2024-08-15 09:46:22.913154,2024-08-15 10:07:08.913154,0:20:46,Miamisburg,Hartwick Seminary,2.46,SP004,Billable,Answered,Go5GNext,USD,Ohio,New York,45343,13326,39.6322,-84.2724,42.6522,-74.9602,United States,United States
1719115,voice,9098611015,9098611011,2024-08-15 09:34:23.040515,2024-08-15 09:59:24.040515,0:25:01,Ainaloa,Jessup,2.19,SP003,Billable,Busy,EssentialsSaver,USD,Hawaii,Pennsylvania,96778,18434,19.5215,-154.9944,41.4622,-75.5478,United States,United States
2442205,sms,9098611018,9098611004,2024-08-15 09:23:23.166859,2024-08-15 09:27:06.166859,0:03:43,North Browning,Summit View,0.16,SP003,Non-Billable,Busy,Go5GPlus,USD,Montana,Washington,59417,98373,48.5706,-113.0267,47.1343,-122.3467,United States,United States
5498850,voice,9098611005,9098611011,2024-08-15 10:13:23.292456,2024-08-15 11:07:05.292456,0:53:42,Lake Annette,Swepsonville,2.44,SP001,Non-Billable,Answered,Go5G,USD,Missouri,North Carolina,64746,27258,38.6544,-94.508,36.0285,-79.3549,United States,United States
1477247,voice,9098611008,9098611014,2024-08-15 09:21:23.416390,2024-08-15 09:25:57.416390,0:04:34,Fort Shaw,Wellsville,3.27,SP001,Billable,Answered,Go5GNext,USD,Montana,Pennsylvania,59483,17365,47.4969,-111.8194,40.0513,-76.9408,United States,United States
4749135,sms,9098611008,9098611019,2024-08-15 09:31:23.543064,2024-08-15 10:04:20.543064,0:32:57,Albion,Newfoundland,2.55,SP003,Non-Billable,Failed,Go5GPlus,USD,Oklahoma,New Jersey,74521,07435,34.6622,-95.0993,41.0594,-74.4308,United States,United States
3191607,voice,9098611015,9098611003,2024-08-15 09:49:23.676665,2024-08-15 10:40:06.676665,0:50:43,Sweeny,East Foothills,4.78,SP003,Billable,Missed,Go5G,USD,Texas,California,77480,95127,29.0463,-95.6988,37.3826,-121.8138,United States,United States
2076441,sms,9098611013,9098611000,2024-08-15 10:11:23.802542,2024-08-15 10:38:45.802542,0:27:22,West Glendive,Birchwood,0.73,SP003,Non-Billable,Failed,Essentials,USD,Montana,Wisconsin,59330,54817,47.1057,-104.754,45.6577,-91.5507,United States,United States
7555357,voice,9098611013,9098611003,2024-08-15 09:24:23.925359,2024-08-15 10:11:11.925359,0:46:48,Victory Lakes,Trezevant,2.27,SP001,Non-Billable,Busy,Essentials,USD,New Jersey,Tennessee,08094,38258,39.6305,-74.9663,36.011,-88.6206,United States,United States
5750736,sms,9098611017,9098611017,2024-08-15 09:38:24.048436,2024-08-15 10:07:50.048436,0:29:26,Amana,Kempton,1.2,SP004,Non-Billable,Failed,Go5G,USD,Iowa,Pennsylvania,52203,19529,41.8036,-91.8753,40.6278,-75.8546,United States,United States
9088632,voice,9098611002,9098611000,2024-08-15 09:55:24.171033,2024-08-15 10:13:36.171033,0:18:12,California Hot Springs,Dugway,3.59,SP001,Non-Billable,Busy,Go5G,USD,California,Utah,93207,84022,35.8876,-118.6551,40.2307,-112.7541,United States,United States
7570312,sms,9098611007,9098611017,2024-08-15 09:56:24.293768,2024-08-15 10:25:19.293768,0:28:55,Gotha,Lost Springs,1.19,SP003,Billable,Missed,Go5G,USD,Florida,Wyoming,34786,82229,28.5306,-81.5191,42.7652,-104.9255,United States,United States
2063173,sms,9098611003,9098611006,2024-08-15 09:55:24.418416,2024-08-15 10:01:17.418416,0:05:53,Boiling Springs,Naples Park,0.4,SP002,Billable,Failed,EssentialsSaver,USD,Pennsylvania,Florida,17007,34108,40.1592,-77.1391,26.2633,-81.8094,United States,United States
4167314,sms,9098611001,9098611003,2024-08-15 09:18:24.550238,2024-08-15 09:59:35.550238,0:41:11,Raisin City,Penn Lake Park,0.72,SP004,Billable,Busy,Go5GNext,USD,California,Pennsylvania,93652,18661,36.6033,-119.9092,41.1149,-75.7736,United States,United States
